Epochs,learning_rate
0,0.001
1,0.001
2,0.00098
3,0.0009603999999999999
4,0.0009411919999999999
5,0.0009223681599999998
6,0.0009039207967999998
7,0.0008858423808639998
8,0.0008681255332467198
9,0.0008507630225817853
10,0.0008337477621301496
11,0.0008170728068875465
12,0.0008007313507497956
13,0.0007847167237347997
14,0.0007690223892601037
15,0.0007536419414749016
16,0.0007385691026454036
17,0.0007237977205924955
18,0.0007093217661806456
19,0.0006951353308570327
20,0.000681232624239892
21,0.0006676079717550942
22,0.0006542558123199924
23,0.0006411706960735925
24,0.0006283472821521206
25,0.0006157803365090782
26,0.0006034647297788967
27,0.0005913954351833187
28,0.0005795675264796523
29,0.0005679761759500593
30,0.0005566166524310581
31,0.0005454843193824369
32,0.0005345746329947881
33,0.0005238831403348923
34,0.0005134054775281945
35,0.0005031373679776305
36,0.0004930746206180779
37,0.00048321312820571636
38,0.00047354886564160203
39,0.00046407788832877
40,0.0004547963305621946
41,0.0004457004039509507
42,0.0004367863958719317
43,0.00042805066795449306
44,0.0004194896545954032
45,0.0004110998615034951
46,0.00040287786427342523
47,0.00039482030698795675
48,0.0003869239008481976
49,0.0003791854228312336
50,0.00037160171437460894
51,0.00036416968008711674
52,0.0003568862864853744
53,0.0003497485607556669
54,0.00034275358954055353
55,0.00033589851774974244
56,0.0003291805473947476
57,0.0003225969364468526
58,0.00031614499771791553
59,0.0003098220977635572
60,0.00030362565580828606
61,0.0002975531426921203
62,0.0002916020798382779
63,0.0002857700382415123
64,0.0002800546374766821
65,0.00027445354472714845
66,0.0002689644738326055
67,0.00026358518435595335
68,0.00025831348066883425
69,0.00025314721105545757
70,0.00024808426683434843
71,0.00024312258149766146
72,0.00023826012986770823
73,0.00023349492727035406
74,0.00022882502872494697
75,0.00022424852815044804
76,0.00021976355758743907
77,0.00021536828643569029
78,0.00021106092070697648
79,0.00020683970229283695
80,0.0002027029082469802
81,0.0001986488500820406
82,0.00098
83,0.0009603999999999999
