Epochs,learning_rate
0,0.001
1,0.001
2,0.00098
3,0.0009603999999999999
4,0.0009411919999999999
5,0.0009223681599999998
6,0.0009039207967999998
7,0.0008858423808639998
8,0.0008681255332467198
9,0.0008507630225817853
10,0.0008337477621301496
11,0.0008170728068875465
12,0.0008007313507497956
13,0.0007847167237347997
14,0.0007690223892601037
15,0.0007536419414749016
16,0.0007385691026454036
17,0.0007237977205924955
18,0.0007093217661806456
19,0.0006951353308570327
20,0.000681232624239892
21,0.0006676079717550942
22,0.0006542558123199924
23,0.0006411706960735925
24,0.0006283472821521206
25,0.0006157803365090782
26,0.0006034647297788967
27,0.0005913954351833187
28,0.0005795675264796523
29,0.0005679761759500593
30,0.0005566166524310581
31,0.0005454843193824369
32,0.0005345746329947881
33,0.0005238831403348923
34,0.0005134054775281945
35,0.0005031373679776305
36,0.0004930746206180779
37,0.00048321312820571636
38,0.00047354886564160203
39,0.00046407788832877
40,0.0004547963305621946
41,0.0004457004039509507
42,0.0004367863958719317
43,0.00042805066795449306
44,0.0004194896545954032
45,0.0004110998615034951
46,0.00040287786427342523
47,0.00039482030698795675
48,0.0003869239008481976
49,0.0003791854228312336
50,0.00037160171437460894
51,0.00036416968008711674
52,0.0003568862864853744
53,0.0003497485607556669
54,0.00034275358954055353
55,0.00033589851774974244
56,0.0003291805473947476
57,0.0003225969364468526
58,0.00031614499771791553
59,0.0003098220977635572
60,0.00030362565580828606
61,0.0002975531426921203
62,0.0002916020798382779
63,0.0002857700382415123
64,0.0002800546374766821
65,0.00027445354472714845
66,0.0002689644738326055
67,0.00026358518435595335
68,0.00025831348066883425
69,0.00025314721105545757
70,0.00024808426683434843
71,0.00024312258149766146
72,0.00023826012986770823
73,0.00023349492727035406
74,0.00022882502872494697
75,0.00022424852815044804
76,0.00021976355758743907
77,0.00021536828643569029
78,0.00021106092070697648
79,0.00020683970229283695
80,0.0002027029082469802
81,0.0001986488500820406
82,0.00098
83,0.0009603999999999999
84,0.0009411919999999999
85,0.0009223681599999998
86,0.0009039207967999998
87,0.0008858423808639998
88,0.0008681255332467198
89,0.0008507630225817853
90,0.0008337477621301496
91,0.0008170728068875465
92,0.0008007313507497956
93,0.0007847167237347997
94,0.0007690223892601037
95,0.0007536419414749016
96,0.0007385691026454036
97,0.0007237977205924955
98,0.0007093217661806456
99,0.0006951353308570327
100,0.000681232624239892
101,0.0006676079717550942
102,0.0006542558123199924
103,0.0006411706960735925
104,0.0006283472821521206
105,0.0006157803365090782
106,0.0006034647297788967
107,0.0005913954351833187
108,0.0005795675264796523
109,0.0005679761759500593
110,0.0005566166524310581
111,0.0005454843193824369
112,0.0005345746329947881
113,0.0005238831403348923
114,0.0005134054775281945
115,0.0005031373679776305
116,0.0004930746206180779
117,0.00048321312820571636
118,0.00047354886564160203
119,0.00046407788832877
120,0.0004547963305621946
121,0.0004457004039509507
122,0.0004367863958719317
123,0.00042805066795449306
124,0.0004194896545954032
125,0.0004110998615034951
126,0.00040287786427342523
127,0.00039482030698795675
128,0.0003869239008481976
129,0.0003791854228312336
130,0.00037160171437460894
131,0.00036416968008711674
132,0.0003568862864853744
133,0.0003497485607556669
134,0.00034275358954055353
135,0.00033589851774974244
136,0.0003291805473947476
137,0.0003225969364468526
138,0.00031614499771791553
139,0.0003098220977635572
140,0.00030362565580828606
141,0.0002975531426921203
142,0.0002916020798382779
143,0.0002857700382415123
144,0.0002800546374766821
145,0.00027445354472714845
146,0.0002689644738326055
147,0.00026358518435595335
148,0.00025831348066883425
149,0.00025314721105545757
150,0.00024808426683434843
151,0.00024312258149766146
152,0.00023826012986770823
153,0.00023349492727035406
154,0.00022882502872494697
155,0.00022424852815044804
156,0.00021976355758743907
157,0.00021536828643569029
158,0.00021106092070697648
159,0.00020683970229283695
160,0.0002027029082469802
161,0.0001986488500820406
162,0.00019467587308039978
163,0.00019078235561879178
164,0.00018696670850641594
165,0.0001832273743362876
166,0.00017956282684956185
167,0.0001759715703125706
168,0.0001724521389063192
169,0.00016900309612819282
170,0.00016562303420562897
171,0.0001623105735215164
172,0.00015906436205108607
173,0.00015588307481006434
174,0.00015276541331386305
175,0.00014971010504758578
176,0.00014671590294663406
177,0.00014378158488770137
178,0.00014090595318994734
179,0.0001380878341261484
180,0.00013532607744362542
181,0.00013261955589475292
182,0.00012996716477685786
183,0.0001273678214813207
184,0.00012482046505169427
185,0.00012232405575066037
186,0.00011987757463564716
187,0.00011748002314293422
188,0.00011513042268007553
189,0.00011282781422647401
190,0.00011057125794194453
191,0.00010835983278310564
192,0.00010619263612744353
193,0.00010406878340489466
194,0.00010198740773679677
195,9.994765958206083e-05
196,9.79487063904196e-05
197,9.598973226261122e-05
198,9.4069937617359e-05
199,9.218853886501181e-05
200,9.034476808771157e-05
201,8.853787272595733e-05
202,8.676711527143819e-05
203,8.503177296600943e-05
204,8.333113750668924e-05
205,8.166451475655545e-05
206,8.003122446142433e-05
207,7.843059997219585e-05
208,7.686198797275193e-05
209,7.532474821329689e-05
210,7.381825324903095e-05
211,7.234188818405033e-05
212,7.089505042036933e-05
213,6.947714941196194e-05
214,6.808760642372271e-05
215,6.672585429524825e-05
216,6.539133720934329e-05
217,6.408351046515642e-05
218,6.28018402558533e-05
219,6.154580345073623e-05
220,6.031488738172151e-05
221,5.910858963408708e-05
222,5.7926417841405336e-05
223,5.676788948457723e-05
224,0.00098
